Hum	Mouse	Rat	Macaca
CUL1	Cul1	Cul1	CUL1
TRAF3	Traf3	Traf3	TRAF3
EPG5	Epg5	Epg5	EPG5
PGGT1B	Pggt1b	Pggt1b	PGGT1B
LTBP1	Ltbp1	Ltbp1	LTBP1
URAD	Urad	Urad	URAD
JMJD8	Jmjd8	Jmjd8	JMJD8
RNU6-570P			U6
CYP2D7	Cyp2d40	Cyp2d4	CYP2D44
CYP2D7	Cyp2d34	Cyp2d4	CYP2D44
CYP2D7	Cyp2d26	Cyp2d4	CYP2D44
CYP2D7	Cyp2d11	Cyp2d4	CYP2D44
CYP2D7	Cyp2d12	Cyp2d4	CYP2D44
CYP2D7	Cyp2d22	Cyp2d4	CYP2D44
CYP2D7	Cyp2d9	Cyp2d4	CYP2D44
CYP2D7	Cyp2d10	Cyp2d4	CYP2D44
CYP2D7	Cyp2d40	Cyp2d1	CYP2D44
CYP2D7	Cyp2d34	Cyp2d1	CYP2D44
CYP2D7	Cyp2d26	Cyp2d1	CYP2D44
CYP2D7	Cyp2d11	Cyp2d1	CYP2D44
CYP2D7	Cyp2d12	Cyp2d1	CYP2D44
CYP2D7	Cyp2d22	Cyp2d1	CYP2D44
CYP2D7	Cyp2d9	Cyp2d1	CYP2D44
CYP2D7	Cyp2d10	Cyp2d1	CYP2D44
CYP2D7	Cyp2d40	Cyp2d2	CYP2D44
CYP2D7	Cyp2d34	Cyp2d2	CYP2D44
CYP2D7	Cyp2d26	Cyp2d2	CYP2D44
CYP2D7	Cyp2d11	Cyp2d2	CYP2D44
CYP2D7	Cyp2d12	Cyp2d2	CYP2D44
CYP2D7	Cyp2d22	Cyp2d2	CYP2D44
CYP2D7	Cyp2d9	Cyp2d2	CYP2D44
CYP2D7	Cyp2d10	Cyp2d2	CYP2D44
CYP2D7	Cyp2d40	Cyp2d5	CYP2D44
CYP2D7	Cyp2d34	Cyp2d5	CYP2D44
CYP2D7	Cyp2d26	Cyp2d5	CYP2D44
CYP2D7	Cyp2d11	Cyp2d5	CYP2D44
CYP2D7	Cyp2d12	Cyp2d5	CYP2D44
CYP2D7	Cyp2d22	Cyp2d5	CYP2D44
CYP2D7	Cyp2d9	Cyp2d5	CYP2D44
CYP2D7	Cyp2d10	Cyp2d5	CYP2D44
WFDC5	Wfdc5	Wfdc5	WFDC5
GKN2	Gkn2	Gkn2	GKN2
KCNS1	Kcns1	Kcns1	KCNS1
BAIAP2	Baiap2	Baiap2	BAIAP2
SLC9B2	Slc9b2	Slc9b2	SLC9B2
HDAC7	Hdac7	Hdac7	HDAC7
ENPP4	Enpp4	Enpp4	ENPP4
DOCK1	Dock1	Dock1	DOCK1
FAM163B	Fam163b	Fam163b	FAM163B
IRX6	Irx6	Irx6	IRX6
CNOT4	Cnot4	Cnot4	CNOT4
RPS6KA1	Rps6ka1	Rps6ka1	RPS6KA1
SYT7	Syt7	Syt7	SYT7
FGF7	Fgf7	Fgf7	FGF7
COPZ1	Copz1	Copz1	COPZ1
PLEKHA6	Plekha6		PLEKHA6
WNT4	Wnt4	Wnt4	WNT4
RASL11A	Rasl11a	Rasl11a	RASL11A
PSMC3IP	Psmc3ip	Psmc3ip	PSMC3IP
ZNF34			ZNF34
OR8S1			OR8S1
GIGYF2	Gigyf2	Gigyf2	GIGYF2
GXYLT2	Gxylt2	Gxylt2	GXYLT2
PDSS1	Pdss1	Pdss1	PDSS1
AMZ1	Amz1	Amz1	AMZ1
TMEM82	Tmem82	Tmem82	TMEM82
LRRC47	Lrrc47	Lrrc47	LRRC47
NEFM	Nefm	Nefm	NEFM
UPF3A	Upf3a	Upf3a	UPF3A
ABCD1	Abcd1	Abcd1	ABCD1
MYO10	Myo10	Myo10	MYO10
OR1J1	Olfr3	Olr411	OR1J1
SQLE	Sqle	Sqle	SQLE
KCNK17			KCNK17
EPN1	Epn1	Epn1	EPN1
KIAA1549	D630045J12Rik	RGD1306271	KIAA1549
TMEM138	Tmem138	Tmem138	TMEM138
PODNL1	Podnl1	Podnl1	PODNL1
RNU6-748P	Gm23926		U6
DDTL	Ddt	Ddt	DDTL
MCM7	Mcm7	Mcm7	MCM7
ACIN1	Acin1	Acin1	ACIN1
CDC73	Cdc73	Cdc73	CDC73
TWIST1	Twist1	Twist1	TWIST1
IPP	Ipp	Ipp	IPP
VARS2	Vars2	Vars2	VARS2
TIPRL	Tiprl	Tiprl	TIPRL
TREM1	Trem1	Trem1	TREM1
UBALD1	Ubald1	Ubald1	UBALD1
UBALD1	Ubald1	LOC100910875	UBALD1
LETM2	Letm2	Letm2	LETM2
SOST	Sost	Sost	SOST
SEM1			SEM1
KCNJ3	Kcnj3	Kcnj3	KCNJ3
PXDC1	Pxdc1	Pxdc1	PXDC1
KLHL33	Klhl33	Klhl33	KLHL33
MYL5			MYL5
KIAA1958	E130308A19Rik	RGD1310951	KIAA1958
CCNT2	Ccnt2	Ccnt2	CCNT2
CYB5D1	Cyb5d1	Cyb5d1	CYB5D1
CYB5D1	Gm6685	Cyb5d1	CYB5D1
RPS29			RPS29
ANGEL1	Angel1	Angel1	ANGEL1
KLHL5	Klhl5	Klhl5	KLHL5
ZNF888	Gm7145		ZNF888
ZNF888	B020011L13Rik		ZNF888
ZNF888	Gm28360		ZNF888
RWDD1	Rwdd1	Rwdd1	RWDD1
LGALS14			LGALS14
GPRC5B	Gprc5b	Gprc5b	GPRC5B
TTLL7	Ttll7	Ttll7	TTLL7
DZIP3	Dzip3	Dzip3	DZIP3
MANF	Manf	Manf	MANF
EFCC1	Efcc1	Efcc1	EFCC1
SLC7A7	Slc7a7	Slc7a7	SLC7A7
FAM136A	Fam136a	Fam136a	FAM136A
MEP1B	Mep1b	Mep1b	MEP1B
NIPSNAP3A	Nipsnap3b	Nipsnap3a	NIPSNAP3A
NIPSNAP3A	Nipsnap3a	Nipsnap3a	NIPSNAP3A
NIPSNAP3A	Nipsnap3b	Nipsnap3b	NIPSNAP3A
NIPSNAP3A	Nipsnap3a	Nipsnap3b	NIPSNAP3A
C6orf89	BC004004	RGD735065	C6orf89
MTX1	Mtx1	Mtx1	MTX1
C5orf60			C5orf60
SETDB1	Setdb1	Setdb1	SETDB1
ALDH5A1	Aldh5a1	Aldh5a1	ALDH5A1
DUS2	Dus2	Dus2	DUS2
RFTN1	Rftn1	Rftn1	RFTN1
F2RL2	F2rl2	F2rl2	F2RL2
FOXO1	Foxo1	Foxo1	FOXO1
CNTN5	Cntn5	Cntn5	CNTN5
FAM104A	Fam104a	Fam104a	FAM104A
CLOCK	Clock	Clock	CLOCK
DDX27	Ddx27	Ddx27	DDX27
DTWD2	Dtwd2	Dtwd2	DTWD2
INHBB	Inhbb	Inhbb	INHBB
OR51A7	Olfr576	Olr68	OR51A7
OR51A7	Olfr576	Olr67	OR51A7
POC5	Poc5	Poc5	POC5
MATN3	Matn3	Matn3	MATN3
ZMIZ1	Zmiz1	Zmiz1	ZMIZ1
C9orf40	D030056L22Rik	LOC499331	C15H9orf40
PITX3	Pitx3	Pitx3	PITX3
FAAH	Faah	Faah	FAAH
FAAH	Faah	LOC100911581	FAAH
PLA2G4E	Pla2g4e	Pla2g4e	PLA2G4E
ANKRD63	Ankrd63	Ankrd63	ANKRD63
LMAN2	Lman2	Lman2	LMAN2
ZDBF2	Zdbf2	Zdbf2	ZDBF2
GTF3A	Gtf3a	Gtf3a	GTF3A
DLEC1	Dlec1	Dlec1	DLEC1
FAM3C	Fam3c	Fam3c	FAM3C
FAM135B	Fam135b	Fam135b	FAM135B
PLCH1	Plch1	Plch1	PLCH1
C18orf25	8030462N17Rik	RGD1308601	C18orf25
C18orf25	8030462N17Rik	LOC100909715	C18orf25
PIGN	Pign	Pign	PIGN
PIF1	Pif1	Pif1	PIF1
MFSD9	Mfsd9	Mfsd9	MFSD9
GTPBP4	Gtpbp4	Gtpbp4	GTPBP4
ADRA2A	Adra2a	Adra2a	ADRA2A
AKAP3	Akap3	Akap3	AKAP3
VEPH1	Veph1	Veph1	VEPH1
ERCC4	Ercc4	AC117889.1	ERCC4
ERCC4	Ercc4	Ercc4	ERCC4
ELF5	Elf5	LOC100910896	ELF5
CD79B	Cd79b	Cd79b	CD79B
RBKS	Rbks	Rbks	RBKS
CTNNBL1	Ctnnbl1	Ctnnbl1	CTNNBL1
FXYD5	Fxyd5	Fxyd5	FXYD5
CEL	Cel	Cel	CEL
RNU1-148P	Gm25134		U1
HSPA14	Hspa14	Hspa14	HSPA14
PSMG3	Psmg3	Psmg3	PSMG3
MTERF3	Mterf3	Mterf3	MTERF3
TIRAP	Tirap	Tirap	TIRAP
CHMP5	Chmp5	Chmp5	CHMP5
DNAJC2	Dnajc2	Dnajc2	DNAJC2
CRYBG3	Crybg3	Crybg3	CRYBG3
KLHL1	Klhl1	Klhl1	KLHL1
TRPM6	Trpm6	Trpm6	TRPM6
ARPC1B	Arpc1b	Arpc1b	ARPC1B
CX3CR1	Cx3cr1	Cx3cr1	CX3CR1
SEMA6C	Sema6c	Sema6c	SEMA6C
ANKRD13C	Ankrd13c	Ankrd13c	ANKRD13C
SNRPN	Snrpn	Snrpn	SNRPN
STAU2	Stau2	Stau2	STAU2
PIWIL1	Piwil1	Piwil1	PIWIL1
SYT4	Syt4	Syt4	SYT4
STK11	Stk11	Stk11	STK11
PES1	Pes1	Pes1	PES1
NR4A1	Nr4a1	Nr4a1	NR4A1
POFUT1	Pofut1	Pofut1	POFUT1
EDDM13	Epp13		EDDM13
TDRD5	Tdrd5	Tdrd5	TDRD5
SERINC1	Serinc1	Serinc1	SERINC1
CCDC62	Ccdc62	Ccdc62	CCDC62
SLC35C2	Slc35c2	Slc35c2	SLC35C2
MEPE	Mepe	Mepe	MEPE
IFFO1	Iffo1	Iffo1	IFFO1
SHC1	Shc1	Shc1	SHC1
TMPRSS11E	Tmprss11e	Tmprss11e	TMPRSS11E
DUSP23	Dusp23	Dusp23	DUSP23
TRIR	Trir	RGD1564093	TRIR
ZSCAN25	Zscan25	Zfp498	ZSCAN25
ARL4C	Arl4c		ARL4C
YEATS2	Yeats2	Yeats2	YEATS2
TOMM34	Tomm34	Tomm34	TOMM34
KDF1	Kdf1	Kdf1	KDF1
KDF1	Kdf1	LOC100911383	KDF1
MAB21L3	Mab21l3	Mab21l3	MAB21L3
ZMPSTE24	Zmpste24	Zmpste24	ZMPSTE24
NFYA	Nfya	Nfya	NFYA
BIRC7	Birc7	Birc7	BIRC7
CCDC124	Ccdc124	Ccdc124	CCDC124
SFTA3			SFTA3
GRIA1	Gria1	Gria1	GRIA1
PRSS36	Prss36	Prss36	PRSS36
TRA2A	Tra2a	Tra2a	TRA2A
FBXO4	Fbxo4	Fbxo4	FBXO4
NUP98	Nup98	Nup98	NUP98
IQCF3			IQCF3
PPAN	Ppan	Ppan	PPAN
SDK2	Sdk2	Sdk2	SDK2
ASTE1	Aste1	Aste1	ASTE1
POLG	Polg	Polg	POLG
HIF1AN	Hif1an	Hif1an	HIF1AN
P2RX3	P2rx3	P2rx3	P2RX3
CRTC3	Crtc3	Crtc3	CRTC3
IKZF3	Ikzf3	Ikzf3	IKZF3
LBX1	Lbx1	Lbx1	LBX1
MYOZ1	Myoz1	Myoz1	MYOZ1
PRDM13	Prdm13	Prdm13	PRDM13
HNF1A	Hnf1a	Hnf1a	HNF1A
MEGF10	Megf10	Megf10	MEGF10
PDK2	Pdk2	Pdk2	PDK2
ARHGAP29	Arhgap29	Arhgap29	ARHGAP29
PDCD10	Pdcd10	Pdcd10	PDCD10
OSCP1	Oscp1	Oscp1	OSCP1
MCTP2	Mctp2	Mctp2	MCTP2
TUBD1	Tubd1	Tubd1	TUBD1
SPATS2	Spats2	Spats2	SPATS2
DPP8	Dpp8	Dpp8	DPP8
ADRM1	Gm9774	Adrm1	ADRM1
ADRM1	Adrm1	Adrm1	ADRM1
OTUD6B	Otud6b	Otud6b	OTUD6B
STAC2	Stac2	Stac2	STAC2
UBE2V1			UBE2V1
SIX3	Six3	Six3	SIX3
ELP1	Ikbkap	Ikbkap	ELP1
ADNP	Adnp	Adnp	ADNP
PNOC	Pnoc	Pnoc	PNOC
EMC9	Emc9	Emc9	EMC9
PROC	Proc	Proc	PROC
FDXR	Fdxr	Fdxr	FDXR
CLEC3A	Clec3a	Clec3a	CLEC3A
HOMER2	Homer2	Homer2	HOMER2
MPG	Mpg	Mpg	MPG
POLR1E	Polr1e	Polr1e	POLR1E
BST1	Bst1	Bst1	BST1
ACSF3	Acsf3	Acsf3	ACSF3
EMP1	Emp1	Emp1	EMP1
CCDC149	Ccdc149	Ccdc149	CCDC149
KIAA0408	9330159F19Rik	Soga3	KIAA0408
SCRN3	Scrn3	Scrn3	SCRN3
ZNF236	Zfp236	Zfp236	ZNF236
HERC5			HERC5
KAZALD1	Kazald1	Kazald1	KAZALD1
RAX2			RAX2
ZNF649		AABR07036649.2	ZNF649
PEX13	Pex13	Pex13	PEX13
KIAA1468	2310035C23Rik	RGD1307235	KIAA1468
C10orf99	2610528A11Rik	LOC290595	C10orf99
PTK7	Ptk7	Ptk7	PTK7
RXFP1	Rxfp1	Rxfp1	RXFP1
SP1	Sp1	Sp1	SP1
HEATR4	Heatr4	Heatr4	HEATR4
SLCO2A1	Slco2a1	Slco2a1	SLCO2A1
SOX21	Sox21		SOX21
TMED9	Tmed9	Tmed9	TMED9
MS4A1	Ms4a1	Ms4a1	MS4A1
TRIM36	Trim36	Trim36	TRIM36
TSGA10IP	Tsga10ip	Tsga10ip	TSGA10IP
MLKL	Mlkl	Mlkl	MLKL
SLF2	Slf2	Slf2	SLF2
FETUB	Fetub	Fetub	FETUB
TRAPPC13	Trappc13	Trappc13	TRAPPC13
MRPS14	Mrps14	Mrps14	MRPS14
UBLCP1	Ublcp1	Ublcp1	UBLCP1
LGMN	Lgmn	Lgmn	LGMN
TMPRSS5	Tmprss5	Tmprss5	TMPRSS5
LRTM2	Lrtm2	Lrtm2	LRTM2
EPB41	Epb41	Epb41	EPB41
NKAPD1	AU019823	AABR07033979.1	NKAPD1
NKAPD1	AU019823	LOC100151767	NKAPD1
ELP6	Elp6	Elp6	ELP6
MKL1	Mkl1	Mkl1	MKL1
TMEM128	Tmem128	Tmem128	TMEM128
CCNT1	Ccnt1	Ccnt1	CCNT1
CCNT1	Ccnt1	LOC103692976	CCNT1
ARL16	Arl16	Arl16	ARL16
HSPBAP1	Hspbap1	Hspbap1	HSPBAP1
MAIP1	Maip1	Maip1	MAIP1
SLC25A24	Slc25a24	Slc25a24	SLC25A24
ST6GALNAC2	St6galnac2	St6galnac2	ST6GALNAC2
MXD1	Mxd1	Mxd1	MXD1
NTRK3	Ntrk3	Ntrk3	NTRK3
ABLIM1	Ablim1	Ablim1	ABLIM1
NAT16			NAT16
ATP2B1	Atp2b1	Atp2b1	ATP2B1
ST8SIA1	St8sia1	St8sia1	ST8SIA1
CHTF8	Chtf8	Chtf8	CHTF8
CRYGB	Crygb	Crygb	CRYGB
PLA2G1B	Pla2g1b	Pla2g1b	PLA2G1B
CSPP1	Cspp1	Cspp1	CSPP1
CERS5	Cers5	Cers5	CERS5
URI1	Uri1	Uri1	URI1
CDC6	Cdc6	Cdc6	CDC6
MROH2B	Mroh2b	Mroh2b	MROH2B
ZNF576			ZNF576
TOP2B	Top2b		TOP2B
EHBP1	Ehbp1	Ehbp1	EHBP1
CD180	Cd180	Cd180	CD180
DTNBP1	Dtnbp1	Dtnbp1	DTNBP1
PHF20	Phf20	Phf20	PHF20
CACNG4	Cacng4	Cacng4	CACNG4
ABRA	Abra	Abra	ABRA
WDR92	Wdr92	Wdr92	WDR92
GFAP	Gfap	Gfap	GFAP
SLC44A1	Slc44a1	Slc44a1	SLC44A1
CDKL2	Cdkl2	Cdkl2	CDKL2
HDAC5	Hdac5	Hdac5	HDAC5
KITLG	Kitl	Kitlg	KITLG
ARL13A	Arl13a	Arl13a	ARL13A
ERO1B	Ero1lb	Ero1b	ERO1B
PDHX	Pdhx	Pdhx	PDHX
SERINC2	Serinc2	Serinc2	SERINC2
MATN2	Matn2	Matn2	MATN2
OR56B4	Olfr688	Olr200	OR56B4
OR56B4	Olfr689	Olr200	OR56B4
OR56B4	Olfr688	Olr199	OR56B4
OR56B4	Olfr689	Olr199	OR56B4
OR56B4	Olfr688	Olr198	OR56B4
OR56B4	Olfr689	Olr198	OR56B4
SERPINA7	Serpina7	Serpina7	SERPINA7
OTUD4	Otud4	Otud4	OTUD4
IGFLR1	Igflr1	Igflr1	IGFLR1
MED11	Med11	Med11	MED11
TM4SF18			TM4SF18
ZNF441			ZNF441
ELMOD2	Elmod2	LOC102554034	ELMOD2
ELMOD2	Elmod2	Elmod2	ELMOD2
POP5	Pop5	Pop5	POP5
ADPRM	Adprm	Adprm	ADPRM
KLK2		Klk5l	KLK2
KLK2		AABR07003244.1	KLK2
KLK2		Klk5l	KLK2
MTIF3	Mtif3	Mtif3	MTIF3
TMEM267	Tmem267	Tmem267	TMEM267
SLAMF9	Slamf9	Slamf9	SLAMF9
PNMA3	Pnma3	Pnma3	PNMA3
CCDC85A	Ccdc85a	LOC103690141	CCDC85A
SLURP1	Slurp1	Slurp1	SLURP1
ZNF189	Zfp189	Zfp189	ZNF189
TCTN1	Tctn1	Tctn1	TCTN1
UGT1A3	Ugt1a2		UGT1A9
UGT1A3	Ugt1a5		UGT1A9
PIGA	Piga	Piga	PIGA
BEND3	Bend3	Bend3	BEND3
SLC26A10	Slc26a10	Slc26a10	SLC26A10
DDIT4L	Ddit4l	Ddit4l	DDIT4L
CPZ	Cpz	Cpz	CPZ
CCBE1	Ccbe1	Ccbe1	CCBE1
NPAS3	Npas3		NPAS3
WNT6	Wnt6	Wnt6	WNT6
SMYD3	Smyd3		SMYD3
DDX60L			DDX60L
ACBD4	Acbd4	Acbd4	ACBD4
SLC30A7	Slc30a7	Slc30a7	SLC30A7
MARCH1	March1	March1	MARCH1
NTM	Ntm	Ntm	NTM
GOLM1	Golm1	Golm1	GOLM1
RMND5B	Rmnd5b	Rmnd5b	RMND5B
RMND5B	Rmnd5b	LOC103689927	RMND5B
CRY2	Cry2	Cry2	CRY2
SERPINB12	Serpinb12	Serpinb12	SERPINB12
TAAR2	Taar2	Taar2	TAAR2
GPR35	Gpr35	Gpr35	GPR35
METTL15	Mettl15	Mettl15	METTL15
SERAC1	Serac1	Serac1	SERAC1
SUGCT	Sugct		SUGCT
KNDC1	Kndc1	Kndc1	KNDC1
RSPH1	Rsph1	Rsph1	RSPH1
CDK5RAP3	Cdk5rap3	Cdk5rap3	CDK5RAP3
TCEA3	Tcea3	Tcea3	TCEA3
MALSU1	Malsu1	Malsu1	MALSU1
ZNF284			ZNF284
MAP7	Map7	Map7	MAP7
CDH4	Cdh4	Cdh4	CDH4
OBP2B	Obp2b	LOC681385	OBP2B
OBP2B	Obp2a	LOC681385	OBP2B
OBP2B	Lcn4	LOC681385	OBP2B
OBP2B	Obp2b	AABR07051260.1	OBP2B
OBP2B	Obp2a	AABR07051260.1	OBP2B
OBP2B	Lcn4	AABR07051260.1	OBP2B
OBP2B	Obp2b	Obp2b	OBP2B
OBP2B	Obp2a	Obp2b	OBP2B
OBP2B	Lcn4	Obp2b	OBP2B
OBP2B	Obp2b	AABR07051244.1	OBP2B
OBP2B	Obp2a	AABR07051244.1	OBP2B
OBP2B	Lcn4	AABR07051244.1	OBP2B
OBP2B	Obp2b	Lcn4	OBP2B
OBP2B	Obp2a	Lcn4	OBP2B
OBP2B	Lcn4	Lcn4	OBP2B
OBP2B	Obp2b	Obp2a	OBP2B
OBP2B	Obp2a	Obp2a	OBP2B
OBP2B	Lcn4	Obp2a	OBP2B
MAP3K19	Map3k19	Map3k19	MAP3K19
CCDC178	Ccdc178	Ccdc178	CCDC178
ACVR1	Acvr1	Acvr1	ACVR1
TUBE1	Tube1	Tube1	TUBE1
STK17A			STK17A
LMNA	Lmna	Lmna	LMNA
ZNF232			ZNF232
TSPAN14	Tspan14	Tspan14	TSPAN14
NCK1	Nck1	Nck1	NCK1
ALPI	Alpi	Akp3	ALPI
ALPI	Alppl2	Akp3	ALPI
ALPI	Akp3	Akp3	ALPI
ALPI	Alpi	Alppl2	ALPI
ALPI	Alppl2	Alppl2	ALPI
ALPI	Akp3	Alppl2	ALPI
ALPI	Alpi	Alpp	ALPI
ALPI	Alppl2	Alpp	ALPI
ALPI	Akp3	Alpp	ALPI
ALPI	Alpi	Alpi	ALPI
ALPI	Alppl2	Alpi	ALPI
ALPI	Akp3	Alpi	ALPI
CRHR2	Crhr2	Crhr2	CRHR2
ZNF575	Zfp575	Zfp575	ZNF575
SNAPC5	Snapc5	Snapc5	SNAPC5
IL1RL2	Il1rl2	Il1rl2	IL1RL2
CXCL6	Cxcl5	Cxcl6	CXCL6
PLEKHG2	Plekhg2	Plekhg2	PLEKHG2
IGFALS	Igfals	Igfals	IGFALS
LDLRAD3	Ldlrad3	Ldlrad3	LDLRAD3
GLCE	Glce	Glce	GLCE
CNNM1	Cnnm1	Cnnm1	CNNM1
NDUFA4	Ndufa4	Ndufa4	NDUFA4
KRT77	Krt77	Krt77	KRT77
TMEM61			TMEM61
NEK7	Nek7	Nek7	NEK7
CARNS1	Carns1	Carns1	CARNS1
XRCC3	Xrcc3	Xrcc3	XRCC3
AC010422.3	Man2b1	Man2b1	MAN2B1
PARVA	Parva	Parva	PARVA
AGFG1	Agfg1	Agfg1	AGFG1
ZNF746	Zfp746	Zfp746	ZNF746
GPSM3	Gpsm3	Gpsm3	GPSM3
RPL32	Rpl32	LOC688684	RPL32
RPL32	Rpl32	Rpl32	RPL32
PGR	Pgr	Pgr	PGR
ZSWIM6		Zswim6	ZSWIM6
OASL	Oasl1	Oasl	OASL
KCNRG	Kcnrg	Kcnrg	KCNRG
BMT2	Bmt2	Bmt2	BMT2
PFDN1	Pfdn1	Pfdn1	PFDN1
BEST2	Best2	Best2	BEST2
CDKN2A			CDKN2B
VPS13D	Vps13d	Vps13d	VPS13D
CTR9	Ctr9	Ctr9	CTR9
AIMP1	Aimp1	Aimp1	AIMP1
AKAP1	Akap1	Akap1	AKAP1
RNASEL	Rnasel	Rnasel	RNASEL
ITIH2	Itih2	Itih2	ITIH2
DRC1	Drc1	Drc1	DRC1
TSTA3	Tsta3	Tsta3	TSTA3
TMEM39A	Tmem39a	Tmem39a	TMEM39A
PCNX3	Pcnx3	Pcnx3	PCNX3
ZC3H12C	Zc3h12c	Zc3h12c	ZC3H12C
MAD2L1	Mad2l1	Mad2l1	MAD2L1
SLC38A7	Slc38a7	Slc38a7	SLC38A7
MTG2	Mtg2	Mtg2	MTG2
IQSEC1	Iqsec1	Iqsec1	IQSEC1
ANKDD1B	Ankdd1b	Ankdd1b	ANKDD1B
AADACL2	Aadacl2	LOC100910567	AADACL2
AADACL2	Aadacl2	Aadacl2	AADACL2
CIITA	Ciita	Ciita	CIITA
C22orf31			C22orf31
TRMT2B	Trmt2b		TRMT2B
KCNK13	Kcnk13	Kcnk13	KCNK13
PRR3	Prr3	Prr3	PRR3
ZNF772			ZNF772
CDYL		Cdyl	CDYL
DHX8	Dhx8	Dhx8	DHX8
SPTY2D1	Spty2d1	Spty2d1	SPTY2D1
PLCG2	Plcg2	Plcg2	PLCG2
LYPD3	Lypd3	Lypd3	LYPD3
UNC5A	Unc5a	Unc5a	UNC5A
ALKBH6	Alkbh6	Alkbh6	ALKBH6
ALKBH6	Alkbh6	LOC108348106	ALKBH6
UNC5B	Unc5b	Unc5b	UNC5B
PAOX	Paox	Paox	PAOX
CEP76	Cep76	Cep76	CEP76
FABP5			FABP5
SLC2A13	Slc2a13	Slc2a13	SLC2A13
ZSWIM9	Zswim9	RGD1310257	ZSWIM9
NOBOX	Nobox	Nobox	NOBOX
IL18RAP	Il18rap	Il18rap	IL18RAP
RGS3	Rgs3	Rgs3	RGS3
ANO2	Ano2	Ano2	ANO2
TSPAN15	Tspan15	Tspan15	TSPAN15
PLCD1	Plcd1	Plcd1	PLCD1
GLB1L2	Glb1l2	Glb1l2	GLB1L2
GALNT11	Galnt11	Galnt11	GALNT11
DLG2	Dlg2	Dlg2	DLG2
CD274	Cd274	Cd274	CD274
UBE2Z	Ube2z	Ube2z	UBE2Z
NR0B2	Nr0b2	Nr0b2	NR0B2
CDCA3	Cdca3	Cdca3	CDCA3
GABRR2	Gabrr2	Gabrr2	GABRR2
TEX43	Tex43	Tex43	TEX43
PLEKHA5	Plekha5	Plekha5	PLEKHA5
CMTM4	Cmtm4	Cmtm4	CMTM4
ASCL1	Ascl1	Ascl1	ASCL1
WDYHV1	Wdyhv1	Wdyhv1	WDYHV1
TLR4	Tlr4	Tlr4	TLR4
EED	Eed	Eed	EED
SNIP1	Snip1	NEWGENE_1359268	SNIP1
SNIP1	Snip1	Snip1	SNIP1
B4GALT2	B4galt2	B4galt2	B4GALT2
MAP1B	Map1b	Map1b	MAP1B
XRCC2	Xrcc2	Xrcc2	XRCC2
TMEM211	Tmem211	Tmem211	TMEM211
KCNK5	Kcnk5	Kcnk5	KCNK5
TCF7L2	Tcf7l2	Tcf7l2	TCF7L2
ZFPM2	Zfpm2	Zfpm2	ZFPM2
GLT8D2	Glt8d2	Glt8d2	GLT8D2
LMNB2	Lmnb2	Lmnb2	LMNB2
PLCD3	Plcd3	Plcd3	PLCD3
SLC27A3	Slc27a3	Slc27a3	SLC27A3
KIAA1671	2900026A02Rik	RGD1306556	KIAA1671
AP3M2	Ap3m2	Ap3m2	AP3M2
E2F8	E2f8	E2f8	E2F8
GHRL	Ghrl	Ghrl	GHRL
ZNF341	Zfp341	Zfp341	ZNF341
DPY19L3	Dpy19l3	Dpy19l3	DPY19L3
SPDEF	Spdef	Spdef	SPDEF
DHODH	Dhodh	Dhodh	DHODH
PIGU	Pigu	Pigu	PIGU
ZNF385A	Zfp385a	Zfp385a	ZNF385A
TRAK2	Trak2	Trak2	TRAK2
RBM45	Rbm45	Rbm45	RBM45
MED28	Med28	Med28	MED28
BCAS2	Bcas2	Bcas2	BCAS2
DBT	Dbt	Dbt	DBT
STC2	Stc2	Stc2	STC2
BABAM1	Babam1	Babam1	BABAM1
MZB1	Mzb1	Mzb1	MZB1
ZNF114			ZNF114
OPTC	Optc	Optc	OPTC
TMEM59L	Tmem59l	Tmem59l	TMEM59L
CELA1	Cela1	Cela1	CELA1
CNN3	Cnn3	Cnn3	CNN3
MAP6	Map6	Map6	MAP6
TRIM13	Trim13	Trim13	TRIM13
SLC36A2	Slc36a2	Slc36a2	SLC36A2
TACR1	Tacr1	Tacr1	TACR1
SPATA48	Spata48	RGD1309870	SPATA48
NPFFR1	Npffr1	Npffr1	NPFFR1
FAM213A	Fam213a	Fam213a	FAM213A
ANK1	Ank1	Ank1	ANK1
SORT1	Sort1	Sort1	SORT1
AMMECR1	Ammecr1	Ammecr1	AMMECR1
XYLT2	Xylt2	Xylt2	XYLT2
C6orf201	4933417A18Rik	RGD1307537	C4H6orf201
ETS2	Ets2	Ets2	ETS2
ASCL5	Ascl5	Ascl5	ASCL5
RAB11FIP1	Rab11fip1	Rab11fip1	RAB11FIP1
HMGCS2	Hmgcs2	Hmgcs2	HMGCS2
TRIAP1	Triap1	NEWGENE_1586233	TRIAP1
TRIAP1	Triap1	Triap1	TRIAP1
USP11	Usp11	Usp11	USP11
PRKD2	Prkd2	Prkd2	PRKD2
FAM151B	Fam151b	Fam151b	FAM151B
PHF7	Phf7	Phf7	PHF7
ETV4	Etv4	Etv4	ETV4
ADAMTS3	Adamts3	Adamts3	ADAMTS3
SAMD7	Samd7	Samd7	SAMD7
FFAR4	Ffar4	Ffar4	FFAR4
SEC23IP	Sec23ip	Sec23ip	SEC23IP
GJC3	Gjc3	Gjc3	GJC3
FH	Fh1	Fh	FH
C19orf24	1600002K03Rik	RGD1562114	C19orf24
